method,lookback,q,fee_bps,period,ann_return,ann_vol,sharpe,max_drawdown,total_return,hit_rate,avg_abs_position,turnover_per_bar,ic,horizon
linear,1152,0.6,2.0,valid,0.07340104631182427,0.48279026896968025,0.15203505751776852,-0.36361312283475855,0.0915753464773823,0.3897886357397749,0.8001646994235521,0.21987373044194344,0.10959302525573543,1h
linear,1152,0.6,2.0,test,0.013839512518987847,0.3830696372034702,0.03612792864509094,-0.4127472995808301,0.01726621373516024,0.39042913349803277,0.8014456949400677,0.21886723396468113,0.11370194659342937,1h
linear,-1,0.65,2.0,train,0.4937282621269623,0.5489372284750746,0.8994257203114451,-0.6534884915895813,1.8479301975293696,0.3391283130509043,0.7000335498825754,0.19135633025284413,0.10455607376736066,1h
linear,-1,0.65,2.0,valid,-0.21768841732600425,0.4550107468679415,-0.4784247818858316,-0.3615133365969747,-0.27158866586254593,0.3418428035501876,0.7041815353646262,0.20715527495653765,0.10959302525573543,1h
linear,-1,0.65,2.0,test,-0.17162929014583347,0.36479944452971813,-0.4704757441916878,-0.4668578175747937,-0.21412517260317532,0.33937231219690733,0.703998536005124,0.20020129929545247,0.11370194659342937,1h
linear,288,0.65,2.0,train,0.6683968570435309,0.5626480731139623,1.1879483623649585,-0.7515373977442521,2.5016812502153405,0.3372983194558819,0.7066520267179065,0.22030072894744868,0.10455607376736066,1h
linear,288,0.65,2.0,valid,-0.3605773752582956,0.4474540233663024,-0.8058422908918926,-0.7212353283623055,-0.4498573212554393,0.34394729618446335,0.7088480190319334,0.22088022691920578,0.10959302525573543,1h
linear,288,0.65,2.0,test,-0.05564725763992049,0.3497763322558965,-0.15909383371087824,-0.4711062305165451,-0.06942567108981146,0.34092780675267637,0.7021685424101015,0.21246225638210267,0.11370194659342937,1h
linear,576,0.65,2.0,train,0.4787043186422725,0.5546861879794406,0.8630182777509787,-0.8637157462969633,1.7916984583704068,0.33598682404611585,0.7022295421966023,0.2186537347119285,0.10455607376736066,1h
linear,576,0.65,2.0,valid,-0.3087132777890453,0.45331717689259776,-0.6810094422303067,-0.5999380184200616,-0.38515153115941514,0.3412023057919297,0.703266538567115,0.21804373684692105,0.10959302525573543,1h
linear,576,0.65,2.0,test,0.042841070561037635,0.3547273926991408,0.12077181363146924,-0.3626140367597963,0.05344863700474334,0.34037880867416964,0.7012535456125903,0.20880226919205783,0.11370194659342937,1h
linear,1152,0.65,2.0,train,0.49370545580525854,0.5489140063029316,0.8994222230372367,-0.6729804984010177,1.84784483784106,0.3382133162533931,0.702778540275109,0.2077957727147955,0.10455607376736066,1h
linear,1152,0.65,2.0,valid,-0.3500438388210554,0.45605094190461126,-0.7675542503194115,-0.5539151068982883,-0.4367156523373441,0.3408363070729252,0.70775002287492,0.21008326470857352,0.10959302525573543,1h
linear,1152,0.65,2.0,test,-0.007739852342959801,0.3575065915345718,-0.021649537452546067,-0.3973177541519005,-0.009656260988155307,0.34294079970720104,0.7050050324823863,0.2025802909689816,0.11370194659342937,1h
linear,-1,0.7,2.0,train,0.4749955980684444,0.5153269914108293,0.9217363072095871,-0.8375494763886266,1.7778174285240511,0.2890779882270412,0.5999939000213499,0.1751913868301461,0.10455607376736066,1h
linear,-1,0.7,2.0,valid,-0.2928617175520882,0.42441572146977785,-0.6900350357849374,-0.49341564109119096,-0.3653750811788421,0.2903284838503065,0.5992314026900906,0.1947113185103852,0.10959302525573543,1h
linear,-1,0.7,2.0,test,-0.058159723042664035,0.3431290061337615,-0.16949812462077807,-0.44640251574177814,-0.07256022980973864,0.2915179796870711,0.606368377710678,0.18684234605178882,0.11370194659342937,1h
